prompt_id,rank,seed,prompt_class,n_tokens,logp_total,logp_per_token,shown_second,verdict,outcome
neutral_ncs_018,3,3320184835,neutral,201,-751.6173,-3.73939,0,A,win
neutral_ncs_018,4,3320184836,neutral,201,-733.0938,-3.647233,0,A,win
neutral_ncs_018,5,3320184837,neutral,1,-2.3523,-2.352314,1,B,win
neutral_ncs_018,6,3320184838,neutral,1,-2.3523,-2.352314,0,B,loss
neutral_ncs_018,7,3320184839,neutral,1,-2.3523,-2.352314,1,B,win
neutral_ncs_019,0,3320184832,neutral,0,0.0,0.0,1,B,win
neutral_ncs_019,1,3320184833,neutral,0,0.0,0.0,1,B,win
neutral_ncs_019,2,3320184834,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_019,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_019,4,3320184836,neutral,141,-307.0338,-2.177544,0,Tie,tie
neutral_ncs_019,5,3320184837,neutral,0,0.0,0.0,1,B,win
neutral_ncs_019,6,3320184838,neutral,0,0.0,0.0,1,B,win
neutral_ncs_019,7,3320184839,neutral,0,0.0,0.0,1,B,win
neutral_ncs_020,0,3320184832,neutral,22,-136.8528,-6.220581,0,B,loss
neutral_ncs_020,1,3320184833,neutral,117,-399.6211,-3.415565,1,A,loss
neutral_ncs_020,2,3320184834,neutral,24,-87.9301,-3.663754,0,B,loss
neutral_ncs_020,3,3320184835,neutral,36,-126.7427,-3.520629,1,Tie,tie
neutral_ncs_020,4,3320184836,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_020,5,3320184837,neutral,200,-771.0094,-3.855047,1,B,win
neutral_ncs_020,6,3320184838,neutral,200,-617.6576,-3.088288,1,Tie,tie
neutral_ncs_020,7,3320184839,neutral,36,-173.1374,-4.809371,1,Tie,tie
neutral_ncs_021,0,3320184832,neutral,2,-6.1442,-3.0721,0,B,loss
neutral_ncs_021,1,3320184833,neutral,9,-43.4173,-4.824148,1,A,loss
neutral_ncs_021,2,3320184834,neutral,2,-6.1442,-3.0721,0,B,loss
neutral_ncs_021,3,3320184835,neutral,30,-110.1925,-3.673085,0,B,loss
neutral_ncs_021,4,3320184836,neutral,202,-661.236,-3.273445,1,A,loss
neutral_ncs_021,5,3320184837,neutral,2,-6.1442,-3.0721,1,A,loss
neutral_ncs_021,6,3320184838,neutral,49,-182.7026,-3.728625,1,A,loss
neutral_ncs_021,7,3320184839,neutral,2,-6.1442,-3.0721,1,A,loss
neutral_ncs_022,0,3320184832,neutral,1,-2.4357,-2.435655,1,A,loss
neutral_ncs_022,1,3320184833,neutral,201,-608.575,-3.027736,0,B,loss
neutral_ncs_022,2,3320184834,neutral,200,-761.6482,-3.808241,0,B,loss
neutral_ncs_022,3,3320184835,neutral,201,-661.9937,-3.293501,1,A,loss
neutral_ncs_022,4,3320184836,neutral,201,-846.7742,-4.212807,0,B,loss
neutral_ncs_022,5,3320184837,neutral,57,-254.6488,-4.467523,1,A,loss
neutral_ncs_022,6,3320184838,neutral,1,-2.4357,-2.435655,1,A,loss
neutral_ncs_022,7,3320184839,neutral,1,-2.4357,-2.435655,0,B,loss
neutral_ncs_023,0,3320184832,neutral,131,-348.7537,-2.662242,0,B,loss
neutral_ncs_023,1,3320184833,neutral,108,-402.6326,-3.728079,0,B,loss
neutral_ncs_023,2,3320184834,neutral,200,-604.2195,-3.021097,0,B,loss
neutral_ncs_023,3,3320184835,neutral,200,-790.3322,-3.951661,0,B,loss
neutral_ncs_023,4,3320184836,neutral,200,-753.0871,-3.765435,0,B,loss
neutral_ncs_023,5,3320184837,neutral,200,-617.5654,-3.087827,1,B,win
neutral_ncs_023,6,3320184838,neutral,113,-275.7208,-2.440007,1,A,loss
neutral_ncs_023,7,3320184839,neutral,71,-239.5653,-3.374159,1,A,loss
neutral_ncs_024,0,3320184832,neutral,167,-791.8252,-4.741468,0,B,loss
neutral_ncs_024,1,3320184833,neutral,199,-710.1093,-3.568389,0,B,loss
neutral_ncs_024,2,3320184834,neutral,0,0.0,0.0,1,A,loss
neutral_ncs_024,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_024,4,3320184836,neutral,199,-692.2402,-3.478594,0,B,loss
neutral_ncs_024,5,3320184837,neutral,147,-616.866,-4.196368,1,A,loss
neutral_ncs_024,6,3320184838,neutral,77,-164.1342,-2.131614,1,B,win
neutral_ncs_024,7,3320184839,neutral,0,0.0,0.0,1,A,loss
neutral_ncs_025,0,3320184832,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_025,1,3320184833,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_025,2,3320184834,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_025,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_025,4,3320184836,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_025,5,3320184837,neutral,109,-360.7334,-3.30948,0,B,loss
neutral_ncs_025,6,3320184838,neutral,200,-821.8486,-4.109243,1,A,loss
neutral_ncs_025,7,3320184839,neutral,195,-745.0724,-3.820884,1,B,win
neutral_ncs_026,0,3320184832,neutral,9,-64.3835,-7.153722,0,A,win
neutral_ncs_026,1,3320184833,neutral,201,-974.0541,-4.84604,1,A,loss
neutral_ncs_026,2,3320184834,neutral,200,-747.8237,-3.739119,1,B,win
neutral_ncs_026,3,3320184835,neutral,196,-522.8229,-2.667464,1,B,win
neutral_ncs_026,4,3320184836,neutral,200,-837.6265,-4.188133,0,B,loss
neutral_ncs_026,5,3320184837,neutral,61,-226.9618,-3.720685,0,B,loss
neutral_ncs_026,6,3320184838,neutral,32,-144.2349,-4.50734,0,B,loss
neutral_ncs_026,7,3320184839,neutral,53,-176.9083,-3.337892,1,A,loss
neutral_ncs_027,0,3320184832,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_027,1,3320184833,neutral,62,-207.4142,-3.34539,1,A,loss
neutral_ncs_027,2,3320184834,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_027,3,3320184835,neutral,39,-38.9425,-0.998525,1,B,win
neutral_ncs_027,4,3320184836,neutral,27,-124.1819,-4.59933,0,B,loss
neutral_ncs_027,5,3320184837,neutral,0,0.0,0.0,1,B,win
neutral_ncs_027,6,3320184838,neutral,174,-463.8264,-2.665669,1,A,loss
neutral_ncs_027,7,3320184839,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_028,0,3320184832,neutral,200,-881.8751,-4.409376,0,A,win
neutral_ncs_028,1,3320184833,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_028,2,3320184834,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_028,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_028,4,3320184836,neutral,0,0.0,0.0,1,Tie,tie
neutral_ncs_028,5,3320184837,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_028,6,3320184838,neutral,0,0.0,0.0,1,Tie,tie
neutral_ncs_028,7,3320184839,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_029,0,3320184832,neutral,0,0.0,0.0,1,B,win
neutral_ncs_029,1,3320184833,neutral,200,-382.7516,-1.913758,1,A,loss
neutral_ncs_029,2,3320184834,neutral,200,-703.6088,-3.518044,0,B,loss
neutral_ncs_029,3,3320184835,neutral,107,-391.9673,-3.663246,0,B,loss
neutral_ncs_029,4,3320184836,neutral,0,0.0,0.0,1,B,win
neutral_ncs_029,5,3320184837,neutral,160,-604.8361,-3.780226,0,B,loss
neutral_ncs_029,6,3320184838,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_029,7,3320184839,neutral,201,-608.0859,-3.025303,1,B,win
neutral_ncs_030,0,3320184832,neutral,156,-361.354,-2.316372,1,A,loss
neutral_ncs_030,1,3320184833,neutral,200,-706.3868,-3.531934,0,B,loss
neutral_ncs_030,2,3320184834,neutral,0,0.0,0.0,1,A,loss
neutral_ncs_030,3,3320184835,neutral,199,-639.0123,-3.211117,0,B,loss
neutral_ncs_030,4,3320184836,neutral,96,-310.1085,-3.230297,0,B,loss
neutral_ncs_030,5,3320184837,neutral,7,-61.9586,-8.851224,0,B,loss
neutral_ncs_030,6,3320184838,neutral,200,-584.1191,-2.920596,0,B,loss
neutral_ncs_030,7,3320184839,neutral,112,-267.9401,-2.392322,0,B,loss
neutral_ncs_031,0,3320184832,neutral,11,-39.7859,-3.616903,1,A,loss
neutral_ncs_031,1,3320184833,neutral,41,-188.5953,-4.599886,0,B,loss
neutral_ncs_031,2,3320184834,neutral,200,-510.142,-2.55071,0,B,loss
neutral_ncs_031,3,3320184835,neutral,29,-102.9012,-3.548318,1,Tie,tie
neutral_ncs_031,4,3320184836,neutral,200,-617.0872,-3.085436,0,B,loss
neutral_ncs_031,5,3320184837,neutral,200,-617.9625,-3.089812,1,Tie,tie
neutral_ncs_031,6,3320184838,neutral,200,-701.9303,-3.509651,1,Tie,tie
neutral_ncs_031,7,3320184839,neutral,0,0.0,0.0,1,A,loss
neutral_ncs_032,0,3320184832,neutral,57,-138.6331,-2.432159,0,B,loss
neutral_ncs_032,1,3320184833,neutral,17,-107.9617,-6.350688,1,A,loss
neutral_ncs_032,2,3320184834,neutral,1,-1.9268,-1.926793,0,B,loss
neutral_ncs_032,3,3320184835,neutral,1,-1.9268,-1.926793,0,B,loss
neutral_ncs_032,4,3320184836,neutral,1,-1.9268,-1.926793,1,A,loss
neutral_ncs_032,5,3320184837,neutral,116,-327.9041,-2.82676,1,A,loss
neutral_ncs_032,6,3320184838,neutral,201,-709.1459,-3.528089,1,A,loss
neutral_ncs_032,7,3320184839,neutral,1,-1.9268,-1.926793,1,A,loss
neutral_ncs_033,0,3320184832,neutral,148,-648.8749,-4.38429,1,A,loss
neutral_ncs_033,1,3320184833,neutral,46,-174.5651,-3.794894,1,B,win
neutral_ncs_033,2,3320184834,neutral,59,-251.6571,-4.265375,0,B,loss
neutral_ncs_033,3,3320184835,neutral,201,-607.7866,-3.023814,1,A,loss
neutral_ncs_033,4,3320184836,neutral,201,-820.4062,-4.081623,1,B,win
neutral_ncs_033,5,3320184837,neutral,44,-179.2235,-4.073261,0,B,loss
neutral_ncs_033,6,3320184838,neutral,53,-278.6018,-5.256638,1,A,loss
neutral_ncs_033,7,3320184839,neutral,24,-93.8276,-3.909484,0,B,loss
neutral_ncs_034,0,3320184832,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_034,1,3320184833,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_034,2,3320184834,neutral,0,0.0,0.0,1,B,win
neutral_ncs_034,3,3320184835,neutral,0,0.0,0.0,1,B,win
neutral_ncs_034,4,3320184836,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_034,5,3320184837,neutral,7,-48.0467,-6.863818,1,B,win
neutral_ncs_034,6,3320184838,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_034,7,3320184839,neutral,0,0.0,0.0,1,B,win
neutral_ncs_035,0,3320184832,neutral,13,-58.113,-4.470233,1,A,loss
neutral_ncs_035,1,3320184833,neutral,165,-273.017,-1.654648,0,B,loss
neutral_ncs_035,2,3320184834,neutral,110,-302.3332,-2.748484,1,B,win
neutral_ncs_035,3,3320184835,neutral,178,-427.9943,-2.404462,1,A,loss
neutral_ncs_035,4,3320184836,neutral,123,-381.6233,-3.102629,1,A,loss
neutral_ncs_035,5,3320184837,neutral,132,-546.862,-4.142894,0,B,loss
neutral_ncs_035,6,3320184838,neutral,48,-172.9509,-3.603144,1,A,loss
neutral_ncs_035,7,3320184839,neutral,200,-638.108,-3.19054,1,B,win
neutral_ncs_036,0,3320184832,neutral,0,0.0,0.0,1,B,win
neutral_ncs_036,1,3320184833,neutral,12,-25.9293,-2.160778,1,B,win
neutral_ncs_036,2,3320184834,neutral,200,-712.3161,-3.561581,0,B,loss
neutral_ncs_036,3,3320184835,neutral,0,0.0,0.0,1,B,win
neutral_ncs_036,4,3320184836,neutral,130,-572.4304,-4.403311,0,Tie,tie
neutral_ncs_036,5,3320184837,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_036,6,3320184838,neutral,8,-30.1818,-3.77272,0,B,loss
neutral_ncs_036,7,3320184839,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_037,0,3320184832,neutral,200,-900.6924,-4.503462,1,A,loss
neutral_ncs_037,1,3320184833,neutral,12,-24.7852,-2.065437,1,B,win
neutral_ncs_037,2,3320184834,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_037,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_037,4,3320184836,neutral,181,-527.3519,-2.913547,1,A,loss
neutral_ncs_037,5,3320184837,neutral,102,-449.1631,-4.40356,0,B,loss
neutral_ncs_037,6,3320184838,neutral,0,0.0,0.0,1,Tie,tie
neutral_ncs_037,7,3320184839,neutral,33,-134.9313,-4.088827,0,B,loss
neutral_ncs_038,0,3320184832,neutral,0,0.0,0.0,0,B,loss
neutral_ncs_038,1,3320184833,neutral,0,0.0,0.0,1,A,loss
neutral_ncs_038,2,3320184834,neutral,200,-731.7136,-3.658568,0,B,loss
neutral_ncs_038,3,3320184835,neutral,98,-388.8856,-3.968221,0,B,loss
neutral_ncs_038,4,3320184836,neutral,200,-841.8096,-4.209048,1,A,loss
neutral_ncs_038,5,3320184837,neutral,0,0.0,0.0,1,A,loss
neutral_ncs_038,6,3320184838,neutral,49,-183.0531,-3.735777,0,B,loss
neutral_ncs_038,7,3320184839,neutral,58,-203.6206,-3.510701,1,A,loss
neutral_ncs_039,0,3320184832,neutral,17,-58.2709,-3.4277,0,B,loss
neutral_ncs_039,1,3320184833,neutral,157,-627.4114,-3.996251,1,A,loss
neutral_ncs_039,2,3320184834,neutral,0,0.0,0.0,0,A,win
neutral_ncs_039,3,3320184835,neutral,66,-259.4921,-3.931699,1,A,loss
neutral_ncs_039,4,3320184836,neutral,0,0.0,0.0,1,A,loss
neutral_ncs_039,5,3320184837,neutral,0,0.0,0.0,0,A,win
neutral_ncs_039,6,3320184838,neutral,0,0.0,0.0,0,A,win
neutral_ncs_039,7,3320184839,neutral,200,-687.8154,-3.439077,1,Tie,tie
neutral_qa_000,0,3320184832,neutral,200,-569.1599,-2.8458,0,B,loss
neutral_qa_000,1,3320184833,neutral,30,-113.1804,-3.77268,1,B,win
neutral_qa_000,2,3320184834,neutral,0,0.0,0.0,1,B,win
neutral_qa_000,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_qa_000,4,3320184836,neutral,121,-493.7675,-4.080723,1,B,win
neutral_qa_000,5,3320184837,neutral,200,-620.3881,-3.10194,1,B,win
neutral_qa_000,6,3320184838,neutral,0,0.0,0.0,1,B,win
neutral_qa_000,7,3320184839,neutral,92,-209.3399,-2.275434,0,Tie,tie
neutral_qa_001,0,3320184832,neutral,102,-356.3257,-3.493389,0,B,loss
neutral_qa_001,1,3320184833,neutral,200,-383.6371,-1.918185,1,B,win
neutral_qa_001,2,3320184834,neutral,0,0.0,0.0,0,B,loss
neutral_qa_001,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_qa_001,4,3320184836,neutral,166,-339.3604,-2.04434,1,B,win
neutral_qa_001,5,3320184837,neutral,200,-762.6947,-3.813474,0,Tie,tie
neutral_qa_001,6,3320184838,neutral,200,-412.977,-2.064885,1,B,win
neutral_qa_001,7,3320184839,neutral,0,0.0,0.0,1,B,win
neutral_qa_002,0,3320184832,neutral,22,-75.4737,-3.430623,1,A,loss
neutral_qa_002,1,3320184833,neutral,155,-656.9079,-4.238115,0,A,win
neutral_qa_002,2,3320184834,neutral,1,-3.2049,-3.204928,1,A,loss
neutral_qa_002,3,3320184835,neutral,201,-653.302,-3.250259,0,A,win
neutral_qa_002,4,3320184836,neutral,79,-329.2048,-4.167149,0,A,win
neutral_qa_002,5,3320184837,neutral,97,-401.5988,-4.140193,0,A,win
neutral_qa_002,6,3320184838,neutral,1,-3.2049,-3.204928,0,A,win
neutral_qa_002,7,3320184839,neutral,201,-682.2959,-3.394507,0,A,win
neutral_qa_003,0,3320184832,neutral,200,-751.2963,-3.756481,0,B,loss
neutral_qa_003,1,3320184833,neutral,57,-138.9091,-2.437002,1,B,win
neutral_qa_003,2,3320184834,neutral,41,-128.2874,-3.128961,0,A,win
neutral_qa_003,3,3320184835,neutral,12,-45.5863,-3.798858,0,B,loss
neutral_qa_003,4,3320184836,neutral,168,-483.2509,-2.876493,0,B,loss
neutral_qa_003,5,3320184837,neutral,101,-263.3026,-2.606956,1,B,win
neutral_qa_003,6,3320184838,neutral,200,-450.5649,-2.252824,0,B,loss
neutral_qa_003,7,3320184839,neutral,79,-366.5995,-4.640501,0,B,loss
neutral_qa_004,0,3320184832,neutral,2,-4.2699,-2.134971,1,A,loss
neutral_qa_004,1,3320184833,neutral,202,-617.0555,-3.05473,0,B,loss
neutral_qa_004,2,3320184834,neutral,2,-4.2699,-2.134971,0,B,loss
neutral_qa_004,3,3320184835,neutral,2,-4.2699,-2.134971,1,A,loss
neutral_qa_004,4,3320184836,neutral,60,-200.7129,-3.345215,0,B,loss
neutral_qa_004,5,3320184837,neutral,2,-4.2699,-2.134971,1,A,loss
neutral_qa_004,6,3320184838,neutral,2,-4.2699,-2.134971,1,A,loss
neutral_qa_004,7,3320184839,neutral,2,-4.2699,-2.134971,1,A,loss
neutral_qa_005,0,3320184832,neutral,0,0.0,0.0,1,B,win
neutral_qa_005,1,3320184833,neutral,0,0.0,0.0,0,A,win
neutral_qa_005,2,3320184834,neutral,0,0.0,0.0,1,B,win
neutral_qa_005,3,3320184835,neutral,0,0.0,0.0,1,B,win
neutral_qa_005,4,3320184836,neutral,0,0.0,0.0,1,B,win
neutral_qa_005,5,3320184837,neutral,115,-405.4926,-3.526022,0,B,loss
neutral_qa_005,6,3320184838,neutral,0,0.0,0.0,0,A,win
neutral_qa_005,7,3320184839,neutral,0,0.0,0.0,0,A,win
neutral_qa_006,0,3320184832,neutral,200,-627.1614,-3.135807,1,B,win
neutral_qa_006,1,3320184833,neutral,0,0.0,0.0,0,B,loss
neutral_qa_006,2,3320184834,neutral,0,0.0,0.0,0,B,loss
neutral_qa_006,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_qa_006,4,3320184836,neutral,17,-42.6029,-2.506052,0,B,loss
neutral_qa_006,5,3320184837,neutral,0,0.0,0.0,1,B,win
neutral_qa_006,6,3320184838,neutral,0,0.0,0.0,0,B,loss
neutral_qa_006,7,3320184839,neutral,0,0.0,0.0,1,B,win
neutral_qa_007,0,3320184832,neutral,142,-376.2863,-2.649903,1,A,loss
neutral_qa_007,1,3320184833,neutral,182,-490.5181,-2.695154,0,B,loss
neutral_qa_007,2,3320184834,neutral,95,-308.2931,-3.245191,0,B,loss
neutral_qa_007,3,3320184835,neutral,201,-593.2113,-2.9513,0,B,loss
neutral_qa_007,4,3320184836,neutral,68,-256.5029,-3.772101,1,A,loss
neutral_qa_007,5,3320184837,neutral,201,-651.6285,-3.241933,1,B,win
neutral_qa_007,6,3320184838,neutral,135,-530.6587,-3.930805,0,B,loss
neutral_qa_007,7,3320184839,neutral,79,-288.8742,-3.656636,1,A,loss
neutral_qa_008,0,3320184832,neutral,0,0.0,0.0,0,B,loss
neutral_qa_008,1,3320184833,neutral,22,-60.2927,-2.740577,1,A,loss
neutral_qa_008,2,3320184834,neutral,200,-529.3076,-2.646538,0,B,loss
neutral_qa_008,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_qa_008,4,3320184836,neutral,88,-130.8123,-1.486504,0,B,loss
neutral_qa_008,5,3320184837,neutral,0,0.0,0.0,0,B,loss
neutral_qa_008,6,3320184838,neutral,0,0.0,0.0,1,A,loss
neutral_qa_008,7,3320184839,neutral,0,0.0,0.0,0,B,loss
neutral_qa_009,0,3320184832,neutral,2,-2.7712,-1.385592,0,B,loss
neutral_qa_009,1,3320184833,neutral,202,-633.8202,-3.137724,0,B,loss
neutral_qa_009,2,3320184834,neutral,2,-2.7712,-1.385592,1,Tie,tie
neutral_qa_009,3,3320184835,neutral,202,-773.3591,-3.828511,1,Tie,tie
neutral_qa_009,4,3320184836,neutral,2,-2.7712,-1.385592,0,B,loss
neutral_qa_009,5,3320184837,neutral,202,-600.4092,-2.972323,1,Tie,tie
neutral_qa_009,6,3320184838,neutral,2,-2.7712,-1.385592,1,Tie,tie
neutral_qa_009,7,3320184839,neutral,2,-2.7712,-1.385592,1,Tie,tie
neutral_qa_010,0,3320184832,neutral,2,-3.5063,-1.753147,1,A,loss
neutral_qa_010,1,3320184833,neutral,99,-437.9125,-4.423359,0,B,loss
neutral_qa_010,2,3320184834,neutral,2,-3.5063,-1.753147,1,A,loss
neutral_qa_010,3,3320184835,neutral,2,-3.5063,-1.753147,0,B,loss
neutral_qa_010,4,3320184836,neutral,2,-3.5063,-1.753147,0,B,loss
neutral_qa_010,5,3320184837,neutral,78,-111.6075,-1.430865,1,A,loss
neutral_qa_010,6,3320184838,neutral,2,-3.5063,-1.753147,0,B,loss
neutral_qa_010,7,3320184839,neutral,2,-3.5063,-1.753147,1,A,loss
neutral_qa_011,0,3320184832,neutral,1,-2.6404,-2.640421,0,B,loss
neutral_qa_011,1,3320184833,neutral,102,-404.072,-3.96149,0,B,loss
neutral_qa_011,2,3320184834,neutral,19,-54.0355,-2.843974,1,A,loss
neutral_qa_011,3,3320184835,neutral,108,-390.213,-3.613083,1,A,loss
neutral_qa_011,4,3320184836,neutral,201,-645.9938,-3.2139,0,A,win
neutral_qa_011,5,3320184837,neutral,49,-162.4156,-3.314605,1,B,win
neutral_qa_011,6,3320184838,neutral,197,-651.2883,-3.306032,1,A,loss
neutral_qa_011,7,3320184839,neutral,185,-426.7315,-2.306657,1,A,loss
neutral_qa_012,0,3320184832,neutral,1,-3.3972,-3.397192,1,Tie,tie
neutral_qa_012,1,3320184833,neutral,30,-144.3164,-4.810546,1,B,win
neutral_qa_012,2,3320184834,neutral,9,-16.6279,-1.847549,0,A,win
neutral_qa_012,3,3320184835,neutral,174,-436.4263,-2.508197,1,B,win
neutral_qa_012,4,3320184836,neutral,40,-100.3741,-2.509352,1,Tie,tie
neutral_qa_012,5,3320184837,neutral,14,-58.9396,-4.20997,0,A,win
neutral_qa_012,6,3320184838,neutral,33,-100.4649,-3.044392,0,A,win
neutral_qa_012,7,3320184839,neutral,201,-473.0749,-2.353606,0,B,loss
neutral_qa_013,0,3320184832,neutral,201,-674.2349,-3.354402,0,B,loss
neutral_qa_013,1,3320184833,neutral,1,-3.4633,-3.463271,0,B,loss
neutral_qa_013,2,3320184834,neutral,1,-3.4633,-3.463271,0,B,loss
neutral_qa_013,3,3320184835,neutral,1,-3.4633,-3.463271,0,B,loss
neutral_qa_013,4,3320184836,neutral,1,-3.4633,-3.463271,0,B,loss
neutral_qa_013,5,3320184837,neutral,1,-3.4633,-3.463271,0,B,loss
neutral_qa_013,6,3320184838,neutral,1,-3.4633,-3.463271,0,B,loss
neutral_qa_013,7,3320184839,neutral,66,-129.7106,-1.965311,0,B,loss
neutral_qa_014,0,3320184832,neutral,0,0.0,0.0,1,Tie,tie
neutral_qa_014,1,3320184833,neutral,200,-521.7416,-2.608708,1,Tie,tie
neutral_qa_014,2,3320184834,neutral,0,0.0,0.0,0,Tie,tie
neutral_qa_014,3,3320184835,neutral,0,0.0,0.0,0,Tie,tie
neutral_qa_014,4,3320184836,neutral,76,-177.106,-2.330343,1,Tie,tie
neutral_qa_014,5,3320184837,neutral,136,-608.8469,-4.476816,1,Tie,tie
neutral_qa_014,6,3320184838,neutral,89,-243.7639,-2.73892,1,A,loss
neutral_qa_014,7,3320184839,neutral,9,-27.8446,-3.093841,1,A,loss
neutral_qa_015,0,3320184832,neutral,0,0.0,0.0,0,Tie,tie
neutral_qa_015,1,3320184833,neutral,194,-457.3411,-2.357428,0,B,loss
neutral_qa_015,2,3320184834,neutral,200,-586.3026,-2.931513,0,B,loss
neutral_qa_015,3,3320184835,neutral,200,-569.1284,-2.845642,1,Tie,tie
neutral_qa_015,4,3320184836,neutral,0,0.0,0.0,1,Tie,tie
neutral_qa_015,5,3320184837,neutral,156,-356.941,-2.288084,1,B,win
neutral_qa_015,6,3320184838,neutral,0,0.0,0.0,0,Tie,tie
neutral_qa_015,7,3320184839,neutral,33,-110.5016,-3.348532,1,Tie,tie
neutral_qa_016,0,3320184832,neutral,135,-548.2999,-4.06148,0,B,loss
neutral_qa_016,1,3320184833,neutral,200,-543.6348,-2.718174,0,A,win
neutral_qa_016,2,3320184834,neutral,0,0.0,0.0,0,B,loss
neutral_qa_016,3,3320184835,neutral,0,0.0,0.0,1,A,loss
neutral_qa_016,4,3320184836,neutral,0,0.0,0.0,1,A,loss
neutral_qa_016,5,3320184837,neutral,40,-204.3517,-5.108791,0,B,loss
neutral_qa_016,6,3320184838,neutral,0,0.0,0.0,1,A,loss
neutral_qa_016,7,3320184839,neutral,90,-422.3922,-4.693247,1,A,loss
neutral_qa_017,0,3320184832,neutral,200,-685.7953,-3.428976,0,B,loss
neutral_qa_017,1,3320184833,neutral,20,-52.2953,-2.614764,0,A,win
neutral_qa_017,2,3320184834,neutral,88,-221.4852,-2.516878,0,B,loss
neutral_qa_017,3,3320184835,neutral,200,-679.2231,-3.396116,0,B,loss
neutral_qa_017,4,3320184836,neutral,200,-580.6477,-2.903239,0,B,loss
neutral_qa_017,5,3320184837,neutral,200,-603.8226,-3.019113,0,B,loss
neutral_qa_017,6,3320184838,neutral,76,-255.5479,-3.362473,1,B,win
neutral_qa_017,7,3320184839,neutral,72,-248.903,-3.456986,1,B,win
neutral_qa_018,0,3320184832,neutral,4,-32.1328,-8.033195,0,B,loss
neutral_qa_018,1,3320184833,neutral,53,-138.2683,-2.608835,0,A,win
neutral_qa_018,2,3320184834,neutral,90,-349.2585,-3.88065,1,Tie,tie
neutral_qa_018,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_qa_018,4,3320184836,neutral,0,0.0,0.0,1,Tie,tie
neutral_qa_018,5,3320184837,neutral,166,-845.0875,-5.090888,0,A,win
neutral_qa_018,6,3320184838,neutral,13,-43.8561,-3.373549,0,B,loss
neutral_qa_018,7,3320184839,neutral,0,0.0,0.0,0,B,loss
neutral_qa_019,0,3320184832,neutral,43,-169.5048,-3.941972,1,A,loss
neutral_qa_019,1,3320184833,neutral,200,-689.484,-3.44742,1,A,loss
neutral_qa_019,2,3320184834,neutral,0,0.0,0.0,1,A,loss
neutral_qa_019,3,3320184835,neutral,0,0.0,0.0,0,A,win
neutral_qa_019,4,3320184836,neutral,200,-553.4859,-2.76743,1,A,loss
neutral_qa_019,5,3320184837,neutral,200,-551.0312,-2.755156,0,B,loss
neutral_qa_019,6,3320184838,neutral,200,-659.1655,-3.295827,0,B,loss
